set_id    ,set_name                                                            ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category
70596     ,Samurai X Cave Chaos                                                ,        2016 ,     435 ,     1255 ,       8 ,       79.99 ,              7 ,       4.8 ,      99.39  ,  100.465 ,17-Nov       ,2016 , 1255 ,[]                                                                                                                       ,      0    ,Ninjago
70601     ,Sky Shark                                                           ,        2016 ,     435 ,      222 ,       2 ,       17.99 ,              1 ,       4.7 ,      17.655 ,   28.055 ,17-Jul       ,2016 ,  222 ,[]                                                                                                                       ,      0    ,Ninjago
70602     ,Jay's Elemental Dragon                                              ,        2016 ,     435 ,      350 ,       2 ,       24.99 ,              2 ,       4.9 ,      26.485 ,   39.325 ,17-May       ,2016 ,  350 ,[]                                                                                                                       ,      0    ,Ninjago
70603     ,Raid Zeppelin                                                       ,        2016 ,     435 ,      295 ,       3 ,       24.99 ,              3 ,       4.8 ,      25.485 ,   31.025 ,17-Jul       ,2016 ,  295 ,[]                                                                                                                       ,      0    ,Ninjago
70604     ,Tiger Widow Island                                                  ,        2016 ,     435 ,      450 ,       5 ,       39.99 ,              3 ,       4.8 ,      41.65  ,   45.305 ,17-Jul       ,2016 ,  450 ,"['\n$146.00\n', '\n$146.00\n']                                                                                        " ,    146    ,Ninjago
70605     ,Misfortune's Keep                                                   ,        2016 ,     435 ,      754 ,       6 ,       69.99 ,              2 ,       4.7 ,      71.51  ,   74.78  ,17-Aug       ,2016 ,  754 ,[]                                                                                                                       ,      0    ,Ninjago
75098     ,Assault on Hoth                                                     ,        2016 ,     171 ,     2144 ,      15 ,      219.99 ,             11 ,       4.8 ,     239.1   ,  240.56  ,17-Nov       ,2016 , 2144 ,"['\n$450.00\n', '\n$450.00\n']                                                                                        " ,    450    ,Star Wars > Ultimate Collector Series
75114     ,First Order Stormtrooper                                            ,        2016 ,     158 ,       81 ,       0 ,       14.99 ,              0 ,       4.8 ,      18.135 ,   22.94  ,18-Mar       ,2016 ,   81 ,"['\n$38.99\n', '\n$38.99\n']                                                                                          " ,     38.99 ,Star Wars
75116     ,Finn                                                                ,        2016 ,     158 ,       98 ,       0 ,       19.99 ,              0 ,       4.5 ,      18.45  ,   19.78  ,18-Mar       ,2016 ,   98 ,"['\n$28.80\n', '\n$28.80\n']                                                                                          " ,     28.8  ,Star Wars
75117     ,Kylo Ren                                                            ,        2016 ,     158 ,       86 ,       0 ,       19.99 ,              0 ,       4.6 ,      20.855 ,   31.15  ,18-Aug       ,2016 ,   86 ,"['\n$29.99\n', '\n$29.99\n']                                                                                          " ,     29.99 ,Star Wars
75118     ,Captain Phasma                                                      ,        2016 ,     158 ,       82 ,       0 ,       19.99 ,              0 ,       4.6 ,      20.555 ,   19.845 ,17-Nov       ,2016 ,   82 ,"['\n$39.99\n', '\n$39.99\n']                                                                                          " ,     39.99 ,Star Wars
75119     ,Sergeant Jyn Erso                                                   ,        2016 ,     158 ,      104 ,       0 ,       19.99 ,              0 ,       4.3 ,      19.53  ,   22.775 ,18-Apr       ,2016 ,  104 ,"['\n$9.99\n', '\n$9.99\n']                                                                                            " ,      9.99 ,Star Wars
75120     ,K-2SO                                                               ,        2016 ,     158 ,      169 ,       0 ,       19.99 ,              0 ,       4.7 ,      25.68  ,   24.29  ,18-Feb       ,2016 ,  169 ,"['\n$34.99\n', '\n$34.99\n']                                                                                          " ,     34.99 ,Star Wars
75121     ,Imperial Death Trooper                                              ,        2016 ,     158 ,      106 ,       0 ,       19.99 ,              0 ,       4.6 ,      22.325 ,   19.945 ,18-Feb       ,2016 ,  106 ,"['\n$24.99\n', '\n$24.99\n']                                                                                          " ,     24.99 ,Star Wars
75132     ,First Order Battle Pack                                             ,        2016 ,     158 ,       88 ,       4 ,       11.99 ,              2 ,       4.6 ,      12.33  ,   14.865 ,17-Nov       ,2016 ,   88 ,"['\n$18.00\n', '\n$18.00\n']                                                                                          " ,     18    ,Star Wars
