id,name,category,year,parts,raw_price,mean_price
75339-1,Death Star Trash Compactor Diorama,Star Wars,2022,802,"['\n$70.00\n ', '\n$89.99\n', '\n$82.14\n', '\n$139.00\n', '\n$70.00\n', '\n$89.99\n', '\n$82.14\n', '\n$139.00\n']",95.28
75329-1,Death Star Trench Run Diorama,Star Wars,2022,665,"['\n$52.88\n', '\n$69.99\n', '\n$90.00\n', '\n$52.88\n', '\n$69.99\n', '\n$90.00\n']",70.96
75034-1,Death Star Troopers,Star Wars,2014,100,"['\n$40.16\n', '\n$40.16\n']",40.16
5005217-1,Death Star Ultimate Kit,Star Wars,2016,0,[],0
40557-1,Defence of Hoth,Star Wars,2022,64,"['\n$19.97\n', '\n$14.99\n', '\n$25.08\n', '\n$19.97\n', '\n$14.99\n', '\n$25.08\n']",20.01
75202-1,Defense of Crait,Star Wars,2018,746,"['\n$87.99\n', '\n$80.92\n', '\n$87.99\n', '\n$80.92\n']",84.46
7104-1,Desert Skiff,Star Wars,2000,55,[],0
9496-1,Desert Skiff,Star Wars,2012,220,"['\n$88.27\n', '\n$88.27\n']",88.27
75174-1,Desert Skiff Escape,Star Wars,2017,284,"['\n$69.00\n', '\n$69.00\n']",69
6211760-1,Detention Block Rescue,Star Wars,2017,220,[],0
40298-1,DJ,Star Wars,2018,22,"['\n$7.99\n', '\n$7.99\n']",7.99
75278-1,D-O,Star Wars,2020,519,"['\n$77.75\n', '\n$49.99\n', '\n$55.00\n', '\n$77.75\n', '\n$49.99\n']",62.1
75253-1,Droid Commander,Star Wars,2019,1177,"['\n$175.00\n', '\n$250.00\n', '\n$175.00\n', '\n$250.00\n']",212.5
911840-1,Droideka,Star Wars,2018,24,"['\n$3.70\n', '\n$3.70\n']",3.7
7106-1,Droid Escape,Star Wars,2001,45,[],0
9490-1,Droid Escape,Star Wars,2012,137,"['\n$45.00\n', '\n$45.00\n']",45
75136-1,Droid Escape Pod,Star Wars,2016,197,"['\n$33.01\n', '\n$33.01\n']",33.01
7111-1,Droid Fighter,Star Wars,1999,62,"['\n$36.93\n', '\n$36.93\n']",36.93
75042-1,Droid Gunship,Star Wars,2014,439,[],0
911729-1,Droid Gunship,Star Wars,2017,25,"['\n$3.09\n', '\n$3.09\n']",3.09
75233-1,Droid Gunship,Star Wars,2019,389,"['\n$159.51\n', '\n$159.51\n']",159.51
7654-1,Droids Battle Pack,Star Wars,2007,102,"['\n$85.23\n', '\n$85.23\n']",85.23
7252-1,Droid Tri-Fighter,Star Wars,2005,148,[],0
8086-1,Droid Tri-Fighter,Star Wars,2010,268,"['\n$74.20\n', '\n$74.20\n']",74.2
75044-1,Droid Tri-Fighter,Star Wars,2014,262,"['\n$113.64\n', '\n$113.64\n']",113.64
75017-1,Duel on Geonosis,Star Wars,2013,391,"['\n$315.00\n', '\n$315.00\n']",315
75310-1,Duel on Mandalore,Star Wars,2021,147,"['\n$19.97\n', '\n$19.99\n', '\n$19.99\n', '\n$13.00\n', '\n$34.90\n', '\n$19.97\n', '\n$19.99\n', '\n$19.99\n', '\n$13.00\n', '\n$34.90\n']",21.57
75269-1,Duel on Mustafar,Star Wars,2020,208,"['\n$42.95\n', '\n$41.00\n', '\n$36.79\n', '\n$42.95\n', '\n$41.00\n', '\n$36.79\n']",40.25
75169-1,Duel on Naboo,Star Wars,2017,208,"['\n$89.90\n', '\n$89.90\n']",89.9
75236-1,Duel on Starkiller Base,Star Wars,2019,191,"['\n$24.00\n', '\n$24.00\n']",24
911835-1,Dwarf Spider Droid,Star Wars,2018,23,"['\n$6.07\n', '\n$6.07\n']",6.07
75145-1,Eclipse Fighter,Star Wars,2016,363,"['\n$54.42\n', '\n$54.42\n']",54.42
9488-1,Elite Clone Trooper & Commando Droid Battle Pack,Star Wars,2012,105,[],0
75529-1,Elite Praetorian Guard,Star Wars,2017,92,"['\n$34.71\n', '\n$34.71\n']",34.71
912059-1,Elite Praetorian Guard,Star Wars,2020,7,"['\n$19.97\n', '\n$3.96\n', '\n$19.97\n', '\n$3.96\n']",11.96
75225-1,Elite Praetorian Guard Battle Pack,Star Wars,2019,109,"['\n$21.99\n', '\n$25.29\n', '\n$21.99\n', '\n$25.29\n']",23.64
75526-1,Elite TIE Fighter Pilot,Star Wars,2017,94,[],0
